"","cod_municipio_ibge","NO_MUNICIPIO_RESIDENCIA","UF","mean_grades_group_cities","fibra_optica","wifi","ethernet","lte","vsatelite","wimax","plc_eletrico","xdsl","cable_modem","fwa_5g_fixed","atm_backbone","dth_satelite","hfc_tv_cabo","fr_frame_relay","mmds","remuneracao_media","desvio_padrao"
"16",1100189,"Pimenta Bueno","RO",487.580389030612,0,0,0,0,6,0,0,772,0,6,0,0,0,2,0,2030.28,5653.47
"17",1100205,"Porto Velho","RO",489.084548185743,0,0,0,6073,0,0,0,0,0,41,0,0,22667,0,0,2030.28,5653.47
"18",1100254,"Presidente Médici","RO",486.498001949318,0,680,0,0,0,0,0,0,0,0,0,0,0,3,0,2030.28,5653.47
"19",1100262,"Rio Crespo","RO",470.422872340426,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,2030.28,5653.47
"20",1100288,"Rolim de Moura","RO",489.341205601093,0,0,53,0,0,0,0,0,0,89,1,0,0,5,0,2030.28,5653.47
"21",1100296,"Santa Luzia D'Oeste","RO",485.884353741497,0,0,0,0,3,0,0,127,0,0,0,0,0,2,0,2030.28,5653.47
"22",1100304,"Vilhena","RO",498.619568567026,0,0,0,0,0,0,0,4252,15,739,0,0,0,8,0,2030.28,5653.47
"23",1100320,"São Miguel do Guaporé","RO",478.296439169139,0,0,6,0,0,0,0,157,0,0,0,0,0,0,0,2030.28,5653.47
"24",1100338,"Nova Mamoré","RO",463.44094292804,0,0,0,0,0,0,0,827,0,0,0,0,0,0,0,2030.28,5653.47
"25",1100346,"Alvorada D'Oeste","RO",479.183094262295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030.28,5653.47
"26",1100379,"Alto Alegre dos Parecis","RO",478.206172839506,95,0,4,0,6,0,0,99,0,0,0,0,0,0,0,2030.28,5653.47
"27",1100403,"Alto Paraíso","RO",479.761993243243,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,2030.28,5653.47
"28",1100452,"Buritis","RO",476.977937915743,0,0,7,0,0,0,0,289,0,0,0,0,0,5,0,2030.28,5653.47
"29",1100502,"Novo Horizonte do Oeste","RO",487.309046052632,0,0,2,0,0,0,0,76,0,19,0,0,0,0,0,2030.28,5653.47
"30",1100601,"Cacaulândia","RO",480.804929577465,0,0,2,0,0,0,0,72,0,0,0,0,0,0,0,2030.28,5653.47
"31",1100700,"Campo Novo de Rondônia","RO",472.172142857143,0,0,2,0,0,0,0,118,0,0,0,0,0,0,0,2030.28,5653.47
"32",1100809,"Candeias do Jamari","RO",479.099305555556,0,0,0,0,0,0,0,855,0,0,0,0,0,3,0,2030.28,5653.47
"33",1100908,"Castanheiras","RO",460.031862745098,0,0,1,0,0,0,0,43,0,8,0,0,0,0,0,2030.28,5653.47
"34",1100924,"Chupinguaia","RO",461.358870967742,0,0,3,0,3,0,0,202,0,0,0,0,0,0,0,2030.28,5653.47
"35",1100940,"Cujubim","RO",464.21696969697,315,0,5,0,0,0,0,119,0,0,0,0,0,0,0,2030.28,5653.47
"36",1101005,"Governador Jorge Teixeira","RO",464.2482421875,5,0,1,0,0,0,0,145,0,0,0,0,0,1,0,2030.28,5653.47
"37",1101104,"Itapuã do Oeste","RO",469.762808641975,0,0,1,0,0,0,0,450,0,0,0,0,0,1,0,2030.28,5653.47
"38",1101203,"Ministro Andreazza","RO",479.519099378882,0,0,0,0,0,0,0,118,0,0,0,0,0,1,0,2030.28,5653.47
"39",1101302,"Mirante da Serra","RO",480.762785388128,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,2030.28,5653.47
"40",1101401,"Monte Negro","RO",471.975,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,2030.28,5653.47
"41",1101435,"Nova União","RO",481.04367816092,0,0,1,0,0,0,0,54,0,0,0,0,0,1,0,2030.28,5653.47
"42",1101450,"Parecis","RO",483.329081632653,0,0,2,0,4,0,0,24,0,0,0,0,0,0,0,2030.28,5653.47
"43",1101468,"Pimenteiras do Oeste","RO",459.863636363636,0,0,0,0,3,0,0,22,0,0,0,0,0,0,0,2030.28,5653.47
"44",1101476,"Primavera de Rondônia","RO",475.458241758242,0,0,1,0,2,0,0,75,0,0,0,0,0,0,0,2030.28,5653.47
"45",1101484,"São Felipe D'Oeste","RO",488.575,0,0,2,0,6,0,0,84,0,0,0,0,0,0,0,2030.28,5653.47
"46",1101492,"São Francisco do Guaporé","RO",474.880038022814,0,0,0,0,0,0,0,147,0,0,0,0,0,2,0,2030.28,5653.47
"47",1101500,"Seringueiras","RO",472.719722222222,0,0,0,0,0,0,0,101,0,0,0,0,0,1,0,2030.28,5653.47
"48",1101559,"Teixeirópolis","RO",471.546913580247,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2030.28,5653.47
"49",1101609,"Theobroma","RO",483.127666666667,50,0,4,0,0,0,0,112,0,0,0,0,0,0,0,2030.28,5653.47
"50",1101708,"Urupá","RO",486.780401234568,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,2030.28,5653.47
"51",1101757,"Vale do Anari","RO",471.360333333333,270,0,2,0,0,0,0,92,0,0,0,0,0,1,0,2030.28,5653.47
"52",1101807,"Vale do Paraíso","RO",477.749336283186,0,0,3,0,0,0,0,107,0,0,0,0,0,0,0,2030.28,5653.47
"53",1200013,"Acrelândia","AC",470.07149122807,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,1855.13,2515.53
"54",1200054,"Assis Brasil","AC",472.342013888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855.13,2515.53
"55",1200104,"Brasiléia","AC",482.544292604502,0,0,8,0,0,0,0,1210,0,1,0,0,0,0,0,1855.13,2515.53
"56",1200138,"Bujari","AC",462.659513274336,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,1855.13,2515.53
"57",1200179,"Capixaba","AC",467.653846153846,10,0,3,0,0,0,0,304,0,0,0,0,0,1,0,1855.13,2515.53
"58",1200203,"Cruzeiro do Sul","AC",473.937449127907,0,0,31,0,0,0,0,3681,0,6,0,0,0,3,0,1855.13,2515.53
"59",1200252,"Epitaciolândia","AC",482.864977973568,0,0,5,0,0,0,0,573,0,0,0,0,0,1,0,1855.13,2515.53
"60",1200302,"Feijó","AC",469.251636568849,19,152,0,0,0,0,0,933,0,0,0,0,0,2,0,1855.13,2515.53
"61",1200328,"Jordão","AC",458.397697368421,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1855.13,2515.53
"62",1200336,"Mâncio Lima","AC",459.568436873747,11,0,0,0,0,0,0,314,0,0,0,0,0,0,0,1855.13,2515.53
"63",1200344,"Manoel Urbano","AC",468.486633663366,11,0,0,0,3,0,0,245,0,0,0,0,0,0,0,1855.13,2515.53
"64",1200351,"Marechal Thaumaturgo","AC",446.859183673469,0,0,3,0,4,0,0,35,0,0,0,0,0,0,0,1855.13,2515.53
"65",1200385,"Plácido de Castro","AC",466.305458860759,16,0,0,0,0,0,0,546,0,0,0,0,0,0,0,1855.13,2515.53
"66",1200393,"Porto Walter","AC",462.525378787879,0,21,2,0,5,0,0,31,0,0,0,0,0,0,0,1855.13,2515.53
"67",1200401,"Rio Branco","AC",484.950695786625,0,0,534,0,0,0,0,0,0,0,19,0,18842,0,0,1855.13,2515.53
"68",1200427,"Rodrigues Alves","AC",462.981349206349,7,0,4,0,0,0,0,251,0,0,0,0,0,0,0,1855.13,2515.53
"69",1200435,"Santa Rosa do Purus","AC",483.507894736842,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1855.13,2515.53
"70",1200450,"Senador Guiomard","AC",472.690059221658,0,0,0,0,0,0,0,1208,0,0,0,0,0,1,0,1855.13,2515.53
"71",1200500,"Sena Madureira","AC",467.224412532637,0,0,0,0,0,0,0,1311,0,2,0,0,0,0,0,1855.13,2515.53
"72",1200609,"Tarauacá","AC",461.487099358974,0,405,0,0,0,0,0,768,0,0,0,0,0,1,0,1855.13,2515.53
"73",1200708,"Xapuri","AC",490.683817427386,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1855.13,2515.53
"74",1200807,"Porto Acre","AC",465.139597902098,0,0,4,0,0,0,0,104,0,0,0,0,0,0,0,1855.13,2515.53
"75",1300029,"Alvarães","AM",456.673529411765,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1515.28,2190.77
"76",1300060,"Amaturá","AM",430.409051724138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1515.28,2190.77
"77",1300086,"Anamã","AM",455.862218045113,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1515.28,2190.77
"78",1300102,"Anori","AM",460.192361111111,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1515.28,2190.77
"79",1300144,"Apuí","AM",474.241836734694,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515.28,2190.77
"80",1300201,"Atalaia do Norte","AM",439.70223880597,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1515.28,2190.77
"81",1300300,"Autazes","AM",454.188247863248,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1515.28,2190.77
"82",1300409,"Barcelos","AM",482.773703703704,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1515.28,2190.77
"83",1300508,"Barreirinha","AM",447.373233404711,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1515.28,2190.77
"84",1300607,"Benjamin Constant","AM",429.651332288401,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1515.28,2190.77
"85",1300631,"Beruri","AM",445.808613445378,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1515.28,2190.77
"86",1300680,"Boa Vista do Ramos","AM",444.594716494845,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1515.28,2190.77
"87",1300706,"Boca do Acre","AM",463.415255376344,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1515.28,2190.77
"88",1300805,"Borba","AM",449.638756613757,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1515.28,2190.77
"89",1300839,"Caapiranga","AM",449.422945205479,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1515.28,2190.77
"90",1300904,"Canutama","AM",459.189622641509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515.28,2190.77
"91",1301001,"Carauari","AM",452.314402173913,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1515.28,2190.77
"92",1301100,"Careiro","AM",450.028886010363,0,0,1,0,0,0,0,119,0,0,0,0,0,0,0,1515.28,2190.77
"93",1301159,"Careiro da Várzea","AM",464.146062992126,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1515.28,2190.77
"94",1301209,"Coari","AM",455.091619547658,169,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1515.28,2190.77
"95",1301308,"Codajás","AM",457.4734375,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1515.28,2190.77
"96",1301407,"Eirunepé","AM",470.714198606272,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1515.28,2190.77
"97",1301506,"Envira","AM",455.944966442953,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1515.28,2190.77
"98",1301605,"Fonte Boa","AM",459.551013513514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515.28,2190.77
"99",1301654,"Guajará","AM",455.406911764706,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1515.28,2190.77
"100",1301704,"Humaitá","AM",464.584890426759,0,95,4,0,0,0,0,33,0,0,0,0,0,1,0,1515.28,2190.77
"101",1301803,"Ipixuna","AM",450.885560344828,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1515.28,2190.77
"102",1301852,"Iranduba","AM",465.383873239437,215,40,0,1465,0,0,0,39,0,0,0,0,0,0,0,1515.28,2190.77
"103",1301902,"Itacoatiara","AM",465.153913662239,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1515.28,2190.77
"104",1301951,"Itamarati","AM",443.578225806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515.28,2190.77
"105",1302009,"Itapiranga","AM",463.641313559322,0,0,1,0,0,0,0,146,0,0,0,0,0,0,0,1515.28,2190.77
"106",1302108,"Japurá","AM",443.947641509434,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,1515.28,2190.77
"107",1302207,"Juruá","AM",452.519711538462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515.28,2190.77
"108",1302306,"Jutaí","AM",448.764460784314,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1515.28,2190.77
"109",1302405,"Lábrea","AM",460.708739255014,0,264,0,0,0,0,0,1,0,0,0,0,0,0,0,1515.28,2190.77
"110",1302504,"Manacapuru","AM",468.227303988996,0,0,1,0,0,0,0,11,0,0,2,0,0,0,0,1515.28,2190.77
"111",1302553,"Manaquiri","AM",446.487980769231,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,1515.28,2190.77
"112",1302603,"Manaus","AM",487.218529668655,0,0,0,25362,0,0,0,0,0,0,155,0,0,0,0,1515.28,2190.77
"113",1302702,"Manicoré","AM",458.911434108527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515.28,2190.77
"114",1302801,"Maraã","AM",448.904761904762,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1515.28,2190.77
"115",1302900,"Maués","AM",470.38847826087,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,1515.28,2190.77
"116",1303007,"Nhamundá","AM",449.774166666667,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1515.28,2190.77
"117",1303106,"Nova Olinda do Norte","AM",456.290131578947,4,0,0,0,0,0,0,1,0,26,0,0,0,0,0,1515.28,2190.77
"118",1303205,"Novo Airão","AM",469.642954545455,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,1515.28,2190.77
"119",1303304,"Novo Aripuanã","AM",446.590460526316,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,1515.28,2190.77
"120",1303403,"Parintins","AM",462.53112745098,0,0,1,0,0,0,0,57,0,0,0,0,0,1,0,1515.28,2190.77
"121",1303502,"Pauini","AM",448.599029126214,0,396,0,0,0,0,0,6,0,0,0,0,0,0,0,1515.28,2190.77
"122",1303536,"Presidente Figueiredo","AM",469.754124365482,57,0,1,0,0,0,0,1024,0,0,1,0,0,0,0,1515.28,2190.77
"123",1303569,"Rio Preto da Eva","AM",467.462114197531,361,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1515.28,2190.77
"124",1303601,"Santa Isabel do Rio Negro","AM",450.926680672269,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1515.28,2190.77
"125",1303700,"Santo Antônio do Içá","AM",436.109628378378,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1515.28,2190.77
"126",1303809,"São Gabriel da Cachoeira","AM",463.670800524934,11,0,0,0,0,0,0,17,0,5,0,0,0,0,0,1515.28,2190.77
"127",1303908,"São Paulo de Olivença","AM",443.428585271318,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1515.28,2190.77
"128",1303957,"São Sebastião do Uatumã","AM",437.496601941748,0,0,1,0,0,0,0,132,0,1,0,0,0,0,0,1515.28,2190.77
"129",1304005,"Silves","AM",452.532281553398,8,0,0,0,0,0,0,4,0,27,0,0,0,0,0,1515.28,2190.77
"130",1304062,"Tabatinga","AM",452.5111328125,11,0,3,0,0,0,0,40,0,0,1,0,0,0,0,1515.28,2190.77
"131",1304104,"Tapauá","AM",463.999493243243,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1515.28,2190.77
"132",1304203,"Tefé","AM",474.803383757962,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1515.28,2190.77
"133",1304237,"Tonantins","AM",439.196582733813,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1515.28,2190.77
"134",1304260,"Uarini","AM",436.413235294118,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1515.28,2190.77
"135",1304302,"Urucará","AM",448.66354679803,2,0,0,0,0,0,0,8,0,19,0,0,0,0,0,1515.28,2190.77
"136",1304401,"Urucurituba","AM",449.858216783217,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1515.28,2190.77
"137",1400027,"Amajari","RR",455.663636363636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2064.8,3571.38
"138",1400050,"Alto Alegre","RR",460.581904761905,3,0,0,0,25,0,0,5,0,0,0,0,0,0,0,2064.8,3571.38
"139",1400100,"Boa Vista","RR",497.430538540071,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2064.8,3571.38
"140",1400159,"Bonfim","RR",452.239285714286,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,2064.8,3571.38
"141",1400175,"Cantá","RR",480.125684931507,5,0,0,0,0,0,0,182,0,1,0,0,0,0,0,2064.8,3571.38
"142",1400209,"Caracaraí","RR",469.038028169014,0,0,2,0,0,0,0,698,0,0,0,0,0,0,0,2064.8,3571.38
"143",1400233,"Caroebe","RR",460.292553191489,7,0,2,0,0,0,0,37,0,6,0,0,0,0,0,2064.8,3571.38
"144",1400282,"Iracema","RR",474.65462962963,0,0,0,0,0,0,0,283,0,1,0,0,0,0,0,2064.8,3571.38
"145",1400308,"Mucajaí","RR",465.106640625,16,0,0,0,0,0,0,527,0,0,0,0,0,0,0,2064.8,3571.38
"146",1400407,"Normandia","RR",470.435714285714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2064.8,3571.38
"147",1400456,"Pacaraima","RR",487.243902439024,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2064.8,3571.38
"148",1400472,"Rorainópolis","RR",477.222486772487,0,0,1,0,0,0,0,854,0,0,0,0,0,0,0,2064.8,3571.38
"149",1400506,"São João da Baliza","RR",457.214130434783,0,0,2,0,0,0,0,143,0,0,0,0,0,0,0,2064.8,3571.38
"150",1400605,"São Luiz","RR",463.780701754386,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,2064.8,3571.38
"151",1400704,"Uiramutã","RR",496.466666666667,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2064.8,3571.38
"152",1500107,"Abaetetuba","PA",473.259530089879,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,1505.31,2204.9
"153",1500131,"Abel Figueiredo","PA",455.723026315789,0,0,0,0,8,0,0,8,0,2,0,0,0,0,0,1505.31,2204.9
"154",1500206,"Acará","PA",458.826061493411,13,4,2,0,0,0,0,98,0,10,0,0,0,0,0,1505.31,2204.9
"155",1500305,"Afuá","PA",460.1953125,0,103,223,0,0,0,0,1,0,0,0,0,0,0,0,1505.31,2204.9
"156",1500347,"Água Azul do Norte","PA",460.235357142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505.31,2204.9
"157",1500404,"Alenquer","PA",458.224594594595,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1505.31,2204.9
"158",1500503,"Almeirim","PA",467.850396039604,0,556,383,0,0,0,0,6,0,0,0,0,0,0,0,1505.31,2204.9
"159",1500602,"Altamira","PA",478.386113121081,0,0,0,0,0,179,0,2403,0,282,0,0,0,0,0,1505.31,2204.9
"160",1500701,"Anajás","PA",451.590909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505.31,2204.9
"161",1500800,"Ananindeua","PA",495.079220881016,0,0,0,6985,0,0,0,0,0,0,0,0,0,2,0,1505.31,2204.9
"162",1500859,"Anapu","PA",447.918699186992,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,1505.31,2204.9
"163",1500909,"Augusto Corrêa","PA",462.435607476636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505.31,2204.9
"164",1500958,"Aurora do Pará","PA",456.628956834532,0,8,3,0,0,0,0,57,0,1,0,0,0,0,0,1505.31,2204.9
"165",1501006,"Aveiro","PA",451.962946428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1505.31,2204.9
"166",1501105,"Bagre","PA",445.084871244635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1505.31,2204.9
"167",1501204,"Baião","PA",452.257540173053,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1505.31,2204.9
"168",1501253,"Bannach","PA",455.373863636364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505.31,2204.9
"169",1501303,"Barcarena","PA",480.970458148383,0,0,0,2159,0,0,0,1222,0,119,4,0,0,0,0,1505.31,2204.9
"170",1501402,"Belém","PA",500.076116604898,0,0,0,14185,0,0,0,0,0,0,143,0,111786,0,0,1505.31,2204.9
"171",1501451,"Belterra","PA",463.693443804035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505.31,2204.9
"172",1501501,"Benevides","PA",484.544892316647,0,0,0,616,0,0,0,909,0,0,2,0,0,0,0,1505.31,2204.9
"173",1501576,"Bom Jesus do Tocantins","PA",465.058742331288,0,0,1,0,8,0,0,82,0,0,0,0,0,0,0,1505.31,2204.9
"174",1501600,"Bonito","PA",460.446632124352,0,0,0,0,0,0,0,23,0,2,0,0,0,0,0,1505.31,2204.9
"175",1501709,"Bragança","PA",473.769171392565,0,0,0,0,0,0,0,1343,0,4,0,0,0,0,0,1505.31,2204.9
"176",1501725,"Brasil Novo","PA",472.543037974684,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1505.31,2204.9
"177",1501758,"Brejo Grande do Araguaia","PA",464.846666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505.31,2204.9
"178",1501782,"Breu Branco","PA",457.2184375,0,0,1,0,13,0,0,8,0,0,0,0,0,0,0,1505.31,2204.9
"179",1501808,"Breves","PA",464.854903691814,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1505.31,2204.9
"180",1501907,"Bujaru","PA",457.849818577649,13,1,1,0,0,0,0,88,0,1,0,0,0,0,0,1505.31,2204.9
"181",1501956,"Cachoeira do Piriá","PA",467.456318681319,115,0,15,0,0,0,0,168,0,0,0,0,0,0,0,1505.31,2204.9
"182",1502004,"Cachoeira do Arari","PA",444.738737201365,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,1505.31,2204.9
"183",1502103,"Cametá","PA",467.77803997779,0,1,511,0,0,0,0,3,0,0,0,0,0,0,0,1505.31,2204.9
"184",1502152,"Canaã dos Carajás","PA",491.540866797258,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,1505.31,2204.9
"185",1502202,"Capanema","PA",479.51271864068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505.31,2204.9
"186",1502301,"Capitão Poço","PA",470.423366935484,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1505.31,2204.9
"187",1502400,"Castanhal","PA",498.075198951863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505.31,2204.9
"188",1502509,"Chaves","PA",450.729166666667,0,104,146,0,0,0,0,1,0,0,0,0,0,0,0,1505.31,2204.9
"189",1502608,"Colares","PA",456.496292372881,8,0,1,0,0,0,0,33,0,0,0,0,0,0,0,1505.31,2204.9
"190",1502707,"Conceição do Araguaia","PA",465.305673660961,0,0,1,0,0,0,0,65,0,0,4,0,0,0,0,1505.31,2204.9
"191",1502756,"Concórdia do Pará","PA",460.358665008292,14,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1505.31,2204.9
"192",1502764,"Cumaru do Norte","PA",446.859913793103,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1505.31,2204.9
"193",1502772,"Curionópolis","PA",463.184655172414,0,0,1,0,13,0,0,166,0,1,0,0,0,0,0,1505.31,2204.9
"194",1502806,"Curralinho","PA",447.830096153846,6,0,0,0,0,0,0,82,0,0,0,0,0,0,0,1505.31,2204.9
"195",1502855,"Curuá","PA",449.169230769231,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1505.31,2204.9
"196",1502905,"Curuçá","PA",463.869786995516,0,18,0,0,0,0,0,72,0,0,0,0,0,0,0,1505.31,2204.9
"197",1502939,"Dom Eliseu","PA",474.694042397661,0,0,6,0,0,0,0,136,0,2,1,0,0,0,0,1505.31,2204.9
"198",1502954,"Eldorado do Carajás","PA",463.168343653251,0,0,0,0,23,0,0,61,0,0,1,0,0,0,0,1505.31,2204.9
"199",1503002,"Faro","PA",463.97202970297,6,20,0,0,0,0,0,6,0,0,0,0,0,0,0,1505.31,2204.9
"200",1503044,"Floresta do Araguaia","PA",454.262543252595,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1505.31,2204.9
"201",1503077,"Garrafão do Norte","PA",468.84337944664,0,0,0,0,0,0,0,77,0,3,0,0,0,0,0,1505.31,2204.9
"202",1503093,"Goianésia do Pará","PA",465.782334963325,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1505.31,2204.9
"203",1503101,"Gurupá","PA",453.239948453608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505.31,2204.9
"204",1503200,"Igarapé-Açu","PA",469.901077097506,0,0,0,0,0,0,0,127,0,3,0,0,0,0,0,1505.31,2204.9
"205",1503309,"Igarapé-Miri","PA",457.383208955224,30,0,3,0,0,0,0,109,0,3,0,0,0,0,0,1505.31,2204.9
"206",1503408,"Inhangapi","PA",473.467201834862,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1505.31,2204.9
"207",1503457,"Ipixuna do Pará","PA",465.778799392097,0,0,4,0,0,0,0,204,0,0,0,0,0,0,0,1505.31,2204.9
"208",1503507,"Irituia","PA",459.550931098696,0,0,0,0,0,0,0,41,0,17,0,0,0,0,0,1505.31,2204.9
"209",1503606,"Itaituba","PA",477.371928665786,0,0,1,0,0,0,0,68,0,0,0,0,0,0,0,1505.31,2204.9
"210",1503705,"Itupiranga","PA",458.634286723164,0,22,1,0,9,0,0,55,0,8,0,0,0,0,0,1505.31,2204.9
"211",1503754,"Jacareacanga","PA",441.859259259259,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1505.31,2204.9
"212",1503804,"Jacundá","PA",467.317607003891,0,0,1,0,13,0,0,122,0,0,2,0,0,0,0,1505.31,2204.9
"213",1503903,"Juruti","PA",464.222021546261,11,0,2,0,0,0,0,10,0,0,1,0,0,0,0,1505.31,2204.9
"214",1504000,"Limoeiro do Ajuru","PA",454.692555147059,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,1505.31,2204.9
"215",1504059,"Mãe do Rio","PA",465.569617380026,0,0,2,0,0,0,0,287,0,0,1,0,0,0,0,1505.31,2204.9
"216",1504109,"Magalhães Barata","PA",465.680787037037,8,0,0,0,0,0,0,24,0,1,0,0,0,0,0,1505.31,2204.9
"217",1504208,"Marabá","PA",481.822814302191,0,0,0,0,0,0,0,4292,0,39,25,0,0,0,0,1505.31,2204.9
"218",1504307,"Maracanã","PA",459.929914529915,16,0,0,0,0,0,0,99,0,2,0,0,0,0,0,1505.31,2204.9
"219",1504406,"Marapanim","PA",459.187827715356,99,0,0,0,0,0,0,95,0,1,0,0,0,0,0,1505.31,2204.9
"220",1504422,"Marituba","PA",483.245436444728,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1505.31,2204.9
"221",1504455,"Medicilândia","PA",462.609149855908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505.31,2204.9
"222",1504505,"Melgaço","PA",444.062348484848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505.31,2204.9
"223",1504604,"Mocajuba","PA",454.259124356144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505.31,2204.9
"224",1504703,"Moju","PA",458.662653429603,0,73,0,0,0,0,0,204,0,5,0,0,0,0,0,1505.31,2204.9
"225",1504752,"Mojuí dos Campos","PA",465.721408045977,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505.31,2204.9
