cod_municipio_ibge,NO_MUNICIPIO_RESIDENCIA,UF,mean_grades_group_cities
2109205,Presidente Juscelino,MA,451.82914012738854
2109239,Presidente Médici,MA,471.9001592356688
2109270,Presidente Sarney,MA,448.66572327044025
2109304,Presidente Vargas,MA,451.47014563106796
2109403,Primeira Cruz,MA,448.93970588235294
2109452,Raposa,MA,468.82037401574803
2109502,Riachão,MA,456.04381107491855
2109551,Ribamar Fiquene,MA,455.95797872340427
2109601,Rosário,MA,465.1501740947075
2109700,Sambaíba,MA,450.2456349206349
2109759,Santa Filomena do Maranhão,MA,462.1145833333333
2109809,Santa Helena,MA,460.8061661073825
2109908,Santa Inês,MA,476.69474630821657
2110005,Santa Luzia,MA,464.6863275613276
2110039,Santa Luzia do Paruá,MA,471.0250833333333
2110104,Santa Quitéria do Maranhão,MA,451.38264659271
2110203,Santa Rita,MA,457.60668469860894
2110237,Santana do Maranhão,MA,448.10376984126987
2110278,Santo Amaro do Maranhão,MA,441.9086956521739
2110302,Santo Antônio dos Lopes,MA,486.0683080808081
2110401,São Benedito do Rio Preto,MA,451.08661971830986
2110500,São Bento,MA,459.78538681948424
2110609,São Bernardo,MA,448.74066840277777
2110658,São Domingos do Azeitão,MA,459.0730263157895
2110708,São Domingos do Maranhão,MA,466.52249149659866
2110807,São Félix de Balsas,MA,439.4972222222222
2110856,São Francisco do Brejão,MA,476.5909663865546
2110906,São Francisco do Maranhão,MA,449.4561320754717
2111003,São João Batista,MA,449.0392452830189
2111029,São João do Carú,MA,461.40042372881356
2111052,São João do Paraíso,MA,453.5694805194805
2111078,São João do Soter,MA,441.8150966183575
2111102,São João dos Patos,MA,473.3323680351906
2111201,São José de Ribamar,MA,479.68055555555554
2111250,São José dos Basílios,MA,465.6004201680672
2111300,São Luís,MA,491.658407409617
2111409,São Luís Gonzaga do Maranhão,MA,453.7484328358209
2111508,São Mateus do Maranhão,MA,463.3098561759729
2111532,São Pedro da Água Branca,MA,461.3615671641791
2111573,São Pedro dos Crentes,MA,461.8880952380952
2111607,São Raimundo das Mangabeiras,MA,465.0621294851794
2111631,São Raimundo do Doca Bezerra,MA,470.38275862068963
2111672,São Roberto,MA,460.6871875
2111706,São Vicente Ferrer,MA,451.7099802371541
2111722,Satubinha,MA,459.4997282608696
2111748,Senador Alexandre Costa,MA,450.2159793814433
2111763,Senador La Rocque,MA,464.30896674584324
2111789,Serrano do Maranhão,MA,446.6673780487805
2111805,Sítio Novo,MA,457.93466898954705
2111904,Sucupira do Norte,MA,455.30213178294576
2111953,Sucupira do Riachão,MA,466.6892523364486
2112001,Tasso Fragoso,MA,451.7643884892086
2112100,Timbiras,MA,455.9190336134454
2112209,Timon,MA,482.15156657963445
2112233,Trizidela do Vale,MA,484.63013005780346
2112274,Tufilândia,MA,468.0733870967742
2112308,Tuntum,MA,474.80442857142856
2112407,Turiaçu,MA,448.3175824175824
2112456,Turilândia,MA,455.68320707070706
2112506,Tutóia,MA,467.4620018115942
2112605,Urbano Santos,MA,456.0709367945824
2112704,Vargem Grande,MA,452.97715992647056
2112803,Viana,MA,465.65464333781966
2112852,Vila Nova dos Martírios,MA,460.77682926829266
2112902,Vitória do Mearim,MA,461.95821325648416
2113009,Vitorino Freire,MA,471.0897691082803
2114007,Zé Doca,MA,464.47555147058824
2200053,Acauã,PI,493.2652631578947
2200103,Agricolândia,PI,485.72615384615386
2200202,Água Branca,PI,480.0430278884462
2200251,Alagoinha do Piauí,PI,468.35450000000003
2200277,Alegrete do Piauí,PI,462.9279761904762
2200301,Alto Longá,PI,467.2775581395349
2200400,Altos,PI,476.1193404255319
2200459,Alvorada do Gurguéia,PI,453.07916666666665
2200509,Amarante,PI,460.48372781065086
2200608,Angical do Piauí,PI,465.70469483568075
2200707,Anísio de Abreu,PI,474.2903017241379
2200806,Antônio Almeida,PI,463.76971153846154
2200905,Aroazes,PI,452.3359375
2200954,Aroeiras do Itaim,PI,454.36511627906975
2201002,Arraial,PI,463.3732283464567
2201051,Assunção do Piauí,PI,452.3146551724138
2201101,Avelino Lopes,PI,456.6138888888889
2201150,Baixa Grande do Ribeiro,PI,445.20951612903224
2201176,Barra D'Alcântara,PI,464.9715789473684
2201200,Barras,PI,467.8525384615385
2201309,Barreiras do Piauí,PI,441.79240506329114
2201408,Barro Duro,PI,466.2183928571429
2201507,Batalha,PI,466.6318933823529
2201556,Bela Vista do Piauí,PI,456.74413580246915
2201572,Belém do Piauí,PI,483.5503676470588
2201606,Beneditinos,PI,468.3716292134832
2201705,Bertolínia,PI,462.1324275362319
2201739,Betânia do Piauí,PI,465.3814024390244
2201770,Boa Hora,PI,459.752626459144
2201804,Bocaina,PI,485.0758403361345
2201903,Bom Jesus,PI,464.46608965014576
2201919,Bom Princípio do Piauí,PI,457.0539351851852
2201929,Bonfim do Piauí,PI,460.676875
2201945,Boqueirão do Piauí,PI,458.35680379746833
2201960,Brasileira,PI,471.9964968152866
2201988,Brejo do Piauí,PI,445.621875
2202000,Buriti dos Lopes,PI,463.66083650190114
2202026,Buriti dos Montes,PI,486.120867768595
2202059,Cabeceiras do Piauí,PI,458.26012396694216
2202075,Cajazeiras do Piauí,PI,450.45843023255816
2202083,Cajueiro da Praia,PI,455.7243119266055
2202091,Caldeirão Grande do Piauí,PI,481.42115384615386
2202109,Campinas do Piauí,PI,454.2617424242424
2202117,Campo Alegre do Fidalgo,PI,455.21586538461537
2202133,Campo Grande do Piauí,PI,473.23733766233767
2202174,Campo Largo do Piauí,PI,445.42056962025316
2202208,Campo Maior,PI,482.2463605082054
2202251,Canavieira,PI,445.56935483870967
2202307,Canto do Buriti,PI,471.4273846153846
2202406,Capitão de Campos,PI,468.79254937163375
2202455,Capitão Gervásio Oliveira,PI,466.2782608695652
2202505,Caracol,PI,461.1459905660377
2202539,Caraúbas do Piauí,PI,468.7373015873016
2202554,Caridade do Piauí,PI,466.95
2202604,Castelo do Piauí,PI,485.76843575418997
2202653,Caxingó,PI,458.940756302521
2202703,Cocal,PI,486.0535190615836
2202711,Cocal de Telha,PI,477.7385
2202729,Cocal dos Alves,PI,531.3372093023256
2202737,Coivaras,PI,451.8362903225806
2202752,Colônia do Gurguéia,PI,463.06439393939394
2202778,Colônia do Piauí,PI,451.1504716981132
2202802,Conceição do Canindé,PI,446.9148706896552
2202851,Coronel José Dias,PI,456.0128571428571
2202901,Corrente,PI,452.70648073836276
2203008,Cristalândia do Piauí,PI,453.8078
2203107,Cristino Castro,PI,465.3735824742268
2203206,Curimatá,PI,467.8230855855856
2203230,Currais,PI,453.62098214285714
2203255,Curralinhos,PI,450.86071428571427
2203271,Curral Novo do Piauí,PI,471.4875
2203305,Demerval Lobão,PI,474.3970031545741
2203354,Dirceu Arcoverde,PI,460.0763888888889
2203404,Dom Expedito Lopes,PI,482.65596446700505
2203420,Domingos Mourão,PI,473.23074712643677
2203453,Dom Inocêncio,PI,443.92578125
2203503,Elesbão Veloso,PI,461.0897177419355
2203602,Eliseu Martins,PI,455.07454954954954
2203701,Esperantina,PI,471.06469109195405
2203750,Fartura do Piauí,PI,462.6555
2203800,Flores do Piauí,PI,458.5005
2203859,Floresta do Piauí,PI,463.7873015873016
2203909,Floriano,PI,481.0524502524502
2204006,Francinópolis,PI,453.5587155963303
2204105,Francisco Ayres,PI,453.5372
2204154,Francisco Macedo,PI,452.9025
2204204,Francisco Santos,PI,495.4342171717172
2204303,Fronteiras,PI,485.4846428571429
2204352,Geminiano,PI,465.16346153846155
2204402,Gilbués,PI,464.08257575757574
2204501,Guadalupe,PI,467.98756906077347
2204550,Guaribas,PI,447.03986486486485
2204600,Hugo Napoleão,PI,451.19603658536585
2204659,Ilha Grande,PI,468.05774647887324
2204709,Inhuma,PI,475.24906876790834
2204808,Ipiranga do Piauí,PI,477.7919573643411
2204907,Isaías Coelho,PI,459.3136075949367
2205003,Itainópolis,PI,463.30806451612904
2205102,Itaueira,PI,464.6096994535519
2205151,Jacobina do Piauí,PI,445.88583916083917
2205201,Jaicós,PI,471.62465986394557
2205250,Jardim do Mulato,PI,466.7425480769231
2205276,Jatobá do Piauí,PI,459.0278
2205300,Jerumenha,PI,450.9306306306306
2205359,João Costa,PI,440.9267857142857
2205409,Joaquim Pires,PI,468.3049086757991
2205458,Joca Marques,PI,465.972794117647
2205508,José de Freitas,PI,470.79425355450235
2205516,Juazeiro do Piauí,PI,467.8753937007874
2205524,Júlio Borges,PI,461.3132142857143
2205532,Jurema,PI,465.22256944444445
2205540,Lagoinha do Piauí,PI,465.10905172413794
2205557,Lagoa Alegre,PI,479.12604166666665
2205565,Lagoa do Barro do Piauí,PI,451.6384615384615
2205573,Lagoa de São Francisco,PI,476.2106012658228
2205581,Lagoa do Piauí,PI,466.5107594936709
2205599,Lagoa do Sítio,PI,448.28516949152544
2205607,Landri Sales,PI,473.11971830985914
2205706,Luís Correia,PI,477.91646341463417
2205805,Luzilândia,PI,466.18532504780114
2205854,Madeiro,PI,443.02854330708664
2205904,Manoel Emídio,PI,455.52852112676055
2205953,Marcolândia,PI,472.66796116504855
2206001,Marcos Parente,PI,469.9767857142857
2206050,Massapê do Piauí,PI,474.05618279569893
2206100,Matias Olímpio,PI,453.9459302325581
2206209,Miguel Alves,PI,461.4640734265734
2206308,Miguel Leão,PI,440.41964285714283
2206357,Milton Brandão,PI,473.1355263157895
2206407,Monsenhor Gil,PI,465.15448430493274
2206506,Monsenhor Hipólito,PI,488.32960251046023
2206605,Monte Alegre do Piauí,PI,439.7136842105263
2206654,Morro Cabeça no Tempo,PI,440.0682926829268
2206670,Morro do Chapéu do Piauí,PI,456.8612980769231
2206696,Murici dos Portelas,PI,451.88125
2206704,Nazaré do Piauí,PI,454.62680288461536
2206720,Nazária,PI,468.48649425287357
2206753,Nossa Senhora de Nazaré,PI,460.5471098265896
2206803,Nossa Senhora dos Remédios,PI,443.1764248704663
2206902,Novo Oriente do Piauí,PI,456.70735294117645
2206951,Novo Santo Antônio,PI,471.8735849056604
2207009,Oeiras,PI,475.83938311688314
2207108,Olho D'Água do Piauí,PI,456.01173469387754
2207207,Padre Marcos,PI,468.15
2207306,Paes Landim,PI,464.27014925373135
2207355,Pajeú do Piauí,PI,463.165988372093
2207405,Palmeira do Piauí,PI,477.1220588235294
2207504,Palmeirais,PI,449.8809352517986
2207553,Paquetá,PI,456.54067164179105
2207603,Parnaguá,PI,439.4053921568628
2207702,Parnaíba,PI,494.0833191778495
2207751,Passagem Franca do Piauí,PI,450.76490384615386
2207777,Patos do Piauí,PI,466.6992268041237
2207793,Pau D'Arco do Piauí,PI,457.5217592592593
2207801,Paulistana,PI,480.7910173160173
2207850,Pavussu,PI,449.11129032258066
2207900,Pedro II,PI,484.5190754516472
2207934,Pedro Laurentino,PI,462.7063953488372
2207959,Nova Santa Rita,PI,432.39133333333336
2208007,Picos,PI,495.48562075654706
2208106,Pimenteiras,PI,465.62625698324024
2208205,Pio IX,PI,478.1326424870466
2208304,Piracuruca,PI,487.64808146399054
2208403,Piripiri,PI,482.3464987714988
2208502,Porto,PI,460.31842105263155
2208551,Porto Alegre do Piauí,PI,451.2160256410256
2208601,Prata do Piauí,PI,477.73173076923075
2208650,Queimada Nova,PI,459.23342696629214
2208700,Redenção do Gurguéia,PI,450.6022222222222
2208809,Regeneração,PI,456.26929723502303
2208858,Riacho Frio,PI,445.8565533980582
2208874,Ribeira do Piauí,PI,441.7246621621622
2208908,Ribeiro Gonçalves,PI,448.87761627906974
2209005,Rio Grande do Piauí,PI,456.3635869565217
2209104,Santa Cruz do Piauí,PI,470.7548223350254
2209153,Santa Cruz dos Milagres,PI,468.5677631578947
2209203,Santa Filomena,PI,454.2626237623762
2209302,Santa Luz,PI,454.6410472972973
2209351,Santana do Piauí,PI,483.76408450704224
2209377,Santa Rosa do Piauí,PI,450.6163043478261
2209401,Santo Antônio de Lisboa,PI,484.50844827586207
2209450,Santo Antônio dos Milagres,PI,443.655421686747
2209500,Santo Inácio do Piauí,PI,464.6962264150943
2209559,São Braz do Piauí,PI,457.5925
2209609,São Félix do Piauí,PI,474.29741379310343
2209658,São Francisco de Assis do Piauí,PI,465.7547619047619
2209708,São Francisco do Piauí,PI,464.9758278145695
2209757,São Gonçalo do Gurguéia,PI,456.2875
2209807,São Gonçalo do Piauí,PI,459.4959375
2209856,São João da Canabrava,PI,472.28214285714284
2209872,São João da Fronteira,PI,465.3779761904762
2209906,São João da Serra,PI,464.4612980769231
2209955,São João da Varjota,PI,458.54756097560977
2209971,São João do Arraial,PI,462.43972868217054
2210003,São João do Piauí,PI,468.1719450101833
2210052,São José do Divino,PI,479.09978632478635
2210102,São José do Peixe,PI,438.6173611111111
2210201,São José do Piauí,PI,469.5511811023622
2210300,São Julião,PI,483.6824074074074
2210359,São Lourenço do Piauí,PI,452.6132716049383
2210375,São Luis do Piauí,PI,473.9972222222222
2210383,São Miguel da Baixa Grande,PI,461.5495
2210391,São Miguel do Fidalgo,PI,458.76363636363635
2210409,São Miguel do Tapuio,PI,457.24842271293375
2210508,São Pedro do Piauí,PI,459.6392370572207
2210607,São Raimundo Nonato,PI,465.1320256204964
2210623,Sebastião Barros,PI,435.95337078651687
2210631,Sebastião Leal,PI,453.49655172413793
2210656,Sigefredo Pacheco,PI,465.9875
2210706,Simões,PI,471.06930147058824
2210805,Simplício Mendes,PI,459.3020179372197
2210904,Socorro do Piauí,PI,441.2006578947368
2210938,Sussuapara,PI,481.76201657458563
2210953,Tamboril do Piauí,PI,447.0538793103448
2210979,Tanque do Piauí,PI,489.45791139240504
2211001,Teresina,PI,508.66045909128894
2211100,União,PI,465.4585776330076
2211209,Uruçuí,PI,464.8120481927711
2211308,Valença do Piauí,PI,473.90485021398
2211357,Várzea Branca,PI,456.9294117647059
2211407,Várzea Grande,PI,449.0508152173913
2211506,Vera Mendes,PI,454.43132911392405
2211605,Vila Nova do Piauí,PI,479.4441176470588
2211704,Wall Ferraz,PI,457.2053977272727
2300101,Abaiara,CE,474.5204148471616
2300150,Acarape,CE,479.2639278557114
2300200,Acaraú,CE,487.52678414096914
2300309,Acopiara,CE,482.21848377281947
2300408,Aiuaba,CE,478.3890495867769
2300507,Alcântaras,CE,481.4617574257426
2300606,Altaneira,CE,469.410125
2300705,Alto Santo,CE,477.38501872659174
2300754,Amontada,CE,474.5029511918275
2300804,Antonina do Norte,CE,476.68072916666665
2300903,Apuiarés,CE,486.07058359621453
2301000,Aquiraz,CE,494.72396890862944
2301109,Aracati,CE,491.0519823066841
2301208,Aracoiaba,CE,471.9198314606742
2301257,Ararendá,CE,476.7971615720524
2301307,Araripe,CE,484.43926966292133
2301406,Aratuba,CE,471.58074074074074
2301505,Arneiroz,CE,482.018253968254
2301604,Assaré,CE,480.0304128440367
2301703,Aurora,CE,482.64344319775597
2301802,Baixio,CE,463.4442196531792
2301851,Banabuiú,CE,475.0570987654321
2301901,Barbalha,CE,501.2517204870302
2301950,Barreira,CE,482.52995642701524
2302008,Barro,CE,490.91201517706577
2302057,Barroquinha,CE,475.6592818428184
2302107,Baturité,CE,480.66230228471
2302206,Beberibe,CE,484.1763114754098
2302305,Bela Cruz,CE,496.8762023217247
2302404,Boa Viagem,CE,477.7792661361627
2302503,Brejo Santo,CE,493.7144996347699
2302602,Camocim,CE,494.98586816720257
2302701,Campos Sales,CE,482.627895480226
2302800,Canindé,CE,488.53763643996643
2302909,Capistrano,CE,468.29104215456675
2303006,Caridade,CE,477.18739316239316
2303105,Cariré,CE,482.454262086514
2303204,Caririaçu,CE,485.7409420289855
2303303,Cariús,CE,473.2921511627907
2303402,Carnaubal,CE,488.9994063324538
2303501,Cascavel,CE,487.9177395649618
2303600,Catarina,CE,459.59037037037035
2303659,Catunda,CE,471.2113744075829
2303709,Caucaia,CE,500.2814503004507
2303808,Cedro,CE,471.08282361308676
2303907,Chaval,CE,481.5068
2303931,Choró,CE,460.01233333333334
2303956,Chorozinho,CE,476.75159722222224
2304004,Coreaú,CE,481.20253222836095
2304103,Crateús,CE,496.8262943786982
2304202,Crato,CE,508.17563192274923
2304236,Croatá,CE,480.0957650273224
2304251,Cruz,CE,497.4512450199203
2304269,Deputado Irapuan Pinheiro,CE,479.3326023391813
2304277,Ererê,CE,471.7729865771812
2304285,Eusébio,CE,519.5346512570965
2304301,Farias Brito,CE,487.4486203090508
2304350,Forquilha,CE,489.07262693156736
2304400,Fortaleza,CE,522.3077955537235
2304459,Fortim,CE,483.7156976744186
2304509,Frecheirinha,CE,477.69437716262973
2304608,General Sampaio,CE,472.28453038674036
2304657,Graça,CE,487.09046692607006
2304707,Granja,CE,471.9575022872827
2304806,Granjeiro,CE,489.3611570247934
2304905,Groaíras,CE,489.30571748878924
2304954,Guaiúba,CE,470.0287162162162
2305001,Guaraciaba do Norte,CE,493.7103583426652
2305100,Guaramiranga,CE,475.96897058823527
2305209,Hidrolândia,CE,490.6141009852217
2305233,Horizonte,CE,493.602194894147
2305266,Ibaretama,CE,467.1022135416667
2305308,Ibiapina,CE,492.92603648424546
2305332,Ibicuitinga,CE,460.85013404825736
2305357,Icapuí,CE,490.57823529411763
2305407,Icó,CE,477.03712822207535
2305506,Iguatu,CE,504.08500891662953
2305605,Independência,CE,471.62091902313625
2305654,Ipaporanga,CE,475.67882462686566
2305704,Ipaumirim,CE,480.11487889273354
2305803,Ipu,CE,491.4574055666004
2305902,Ipueiras,CE,479.3327367205543
2306009,Iracema,CE,477.24752824858757
2306108,Irauçuba,CE,476.5866203703704
2306207,Itaiçaba,CE,497.23284574468084
2306256,Itaitinga,CE,489.5760232300885
2306306,Itapajé,CE,494.62914335664334
2306405,Itapipoca,CE,484.1214116345242
2306504,Itapiúna,CE,470.5264350453172
2306553,Itarema,CE,480.30965639810427
2306603,Itatira,CE,463.68558201058204
2306702,Jaguaretama,CE,467.93496677740865
2306801,Jaguaribara,CE,467.9780109489051
2306900,Jaguaribe,CE,489.9442021276596
2307007,Jaguaruana,CE,481.9160533578657
2307106,Jardim,CE,477.8050632911392
2307205,Jati,CE,479.55730337078654
2307254,Jijoca de Jericoacoara,CE,487.3701359832636
2307304,Juazeiro do Norte,CE,507.18116761999505
2307403,Jucás,CE,474.3028915662651
2307502,Lavras da Mangabeira,CE,477.92859007832897
2307601,Limoeiro do Norte,CE,515.0218190854871
2307635,Madalena,CE,478.6031144781145
2307650,Maracanaú,CE,498.55040252182346
2307700,Maranguape,CE,492.34034753363227
2307809,Marco,CE,470.6550420168067
2307908,Martinópole,CE,473.0439090909091
2308005,Massapê,CE,476.19304323725055
2308104,Mauriti,CE,472.3213052486188
2308203,Meruoca,CE,483.0095717884131
2308302,Milagres,CE,487.5927840909091
2308351,Milhã,CE,490.7709459459459
2308377,Miraíma,CE,450.33205980066447
2308401,Missão Velha,CE,483.153728923476
2308500,Mombaça,CE,482.07543541364294
2308609,Monsenhor Tabosa,CE,465.1999269005848
2308708,Morada Nova,CE,490.8907037815126
2308807,Moraújo,CE,486.6825581395349
2308906,Morrinhos,CE,484.7673626373626
2309003,Mucambo,CE,504.25993265993264
2309102,Mulungu,CE,469.7236111111111
2309201,Nova Olinda,CE,480.9152307692308
2309300,Nova Russas,CE,489.1011280487805
2309409,Novo Oriente,CE,480.7136522753792
2309458,Ocara,CE,474.7820211038961
2309508,Orós,CE,475.143935309973
2309607,Pacajus,CE,494.4786196911197
2309706,Pacatuba,CE,496.20778885832186
2309805,Pacoti,CE,471.229128440367
2309904,Pacujá,CE,494.2321153846154
2310001,Palhano,CE,481.08682926829266
2310100,Palmácia,CE,472.8937306501548
2310209,Paracuru,CE,484.0284434713376
2310258,Paraipaba,CE,485.0452369439072
2310308,Parambu,CE,476.7999537037037
2310407,Paramoti,CE,493.0760380622837
2310506,Pedra Branca,CE,477.44877049180326
2310605,Penaforte,CE,494.11957364341083
2310704,Pentecoste,CE,481.6729338842975
2310803,Pereiro,CE,494.91739631336407
2310852,Pindoretama,CE,485.56671511627906
2310902,Piquet Carneiro,CE,499.77522123893806
2310951,Pires Ferreira,CE,485.9238955823293
2311009,Poranga,CE,469.20876777251186
2311108,Porteiras,CE,475.8180400890869
2311207,Potengi,CE,487.32477876106196
2311231,Potiretama,CE,473.73325892857144
2311264,Quiterianópolis,CE,464.3478977272727
2311306,Quixadá,CE,488.825390625
2311355,Quixelô,CE,489.3725531914894
2311405,Quixeramobim,CE,489.0693764916468
2311504,Quixeré,CE,489.5660440613027
2311603,Redenção,CE,473.05506900212316
2311702,Reriutaba,CE,486.8970956719818
2311801,Russas,CE,510.0837285714286
