"","cod_municipio_ibge","municipio","fibra_optica","wifi","ethernet","lte","vsatelite","wimax","plc_eletrico","xdsl","cable_modem","fwa_5g_fixed","atm_backbone","dth_satelite","hfc_tv_cabo","fr_frame_relay","mmds"
"2755",2600609,"Alagoinha",0,0,1,0,0,0,0,59,0,7,0,0,0,0,0
"2756",2602803,"Buíque",0,0,2,0,0,0,0,136,0,0,0,0,0,0,0
"2757",2608008,"Jataúba",0,0,0,0,15,0,0,54,0,6,0,0,0,0,0
"2758",2608800,"Lajedo",0,0,0,0,0,0,0,139,0,124,0,0,0,0,0
"2759",2610806,"Pedra",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"2760",2612406,"Sanharó",0,0,7,0,0,0,0,72,0,3,0,0,0,0,0
"2761",2613008,"São Bento do Una",0,0,0,1,0,0,0,104,0,6,0,0,0,0,0
"2762",2614709,"Tacaimbó",0,0,0,0,0,0,0,55,0,0,0,0,0,0,0
"2763",2616001,"Venturosa",0,0,1,0,0,0,0,76,0,4,0,0,0,0,0
"2764",3543006,"Ribeirão Branco",3,93,0,0,0,0,0,0,0,0,22,0,0,0,0
"2765",3551603,"Serra Negra",0,0,0,0,0,0,0,2113,0,0,57,0,0,0,0
"2766",3501905,"Amparo",0,0,0,0,0,0,0,5508,0,0,138,0,0,0,0
"2767",3500501,"Águas de Lindóia",0,0,0,0,0,0,0,1416,0,0,43,0,1,0,0
"2768",3501004,"Altinópolis",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"2769",3502309,"Anhembi",0,0,0,0,31,0,0,257,0,0,0,0,0,0,0
"2770",3507001,"Boituva",0,0,0,61,0,0,0,1980,0,207,103,0,0,0,0
"2771",3510302,"Capela do Alto",0,0,0,0,0,0,0,406,0,0,0,0,0,0,0
"2772",3511508,"Cerquilho",0,0,0,171,48,0,0,0,0,0,59,0,0,0,0
"2773",3511607,"Cesário Lange",0,0,0,0,0,0,0,0,0,0,37,0,0,0,0
"2774",3512308,"Conchas",0,0,0,0,0,0,0,491,0,0,0,0,0,0,0
"2775",3513207,"Cristais Paulista",0,0,0,267,0,0,0,0,0,42,13,0,0,0,0
"2776",3519709,"Ibiúna",0,3069,0,288,0,0,0,0,0,1,79,0,0,0,0
"2777",3521002,"Iperó",0,0,0,0,0,0,0,0,85,0,37,0,0,0,0
"2778",3521101,"Ipeúna",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"2779",3523602,"Itirapina",0,0,0,0,0,0,0,611,0,5,32,0,0,0,0
"2780",3523701,"Itirapuã",0,0,0,0,0,0,0,0,0,226,11,0,0,0,0
"2781",3525854,"Jumirim",0,0,0,0,0,0,0,127,0,0,0,0,0,0,0
"2782",3526407,"Laranjal Paulista",0,0,0,0,0,0,0,1157,0,0,43,0,0,0,0
"2783",3531209,"Monte Alegre do Sul",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2784",3536307,"Patrocínio Paulista",0,0,0,114,0,0,0,0,0,0,17,0,0,0,0
"2785",3537503,"Pereiras",0,0,0,0,0,0,0,303,0,0,0,0,0,0,0
"2786",3540507,"Porangaba",0,0,0,0,0,0,0,110,0,0,0,0,0,0,0
"2787",3541653,"Quadra",0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
"2788",3543105,"Ribeirão Corrente",0,294,0,0,0,0,0,0,0,100,10,0,0,0,0
"2789",3554003,"Tatuí",0,0,0,304,0,0,0,4502,0,0,185,0,0,0,0
"2790",3554508,"Tietê",0,0,0,36,0,0,0,0,0,0,62,0,2106,0,0
"2791",3511300,"Cedral",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2792",3533502,"Novo Horizonte",0,2,0,0,0,0,0,0,0,1,77,0,0,0,0
"2793",3111101,"Campina Verde",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"2794",3127107,"Frutal",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"2795",3129103,"Gurinhatã",1,115,4,0,0,0,0,0,0,1,0,0,0,0,0
"2796",3134202,"Ituiutaba",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
"2797",3134400,"Iturama",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"2798",3138625,"Limeira do Oeste",0,0,0,0,0,0,0,745,0,0,0,0,0,0,0
"2799",3159803,"Santa Vitória",0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
"2800",3170438,"União de Minas",26,66,0,0,0,0,0,0,0,0,0,0,0,0,0
"2801",3517901,"Guaraci",0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
"2802",3533908,"Olímpia",0,0,0,0,0,0,0,2726,0,2,92,0,0,0,0
"2803",3535903,"Paranapuã",21,38,0,0,0,0,0,0,0,0,9,0,0,0,0
"2804",3531308,"Monte Alto",0,0,0,0,0,0,0,0,0,0,83,0,0,0,0
"2805",3103504,"Araguari",0,0,0,0,0,0,0,3119,0,0,6,0,0,0,0
"2806",1507458,"São Geraldo do Araguaia",1,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"2807",2805604,"Porto da Folha",0,0,0,0,0,0,0,84,0,12,0,0,0,0,0
"2808",3110004,"Caeté",0,0,0,0,0,0,0,0,418,0,0,0,0,0,0
"2809",3530904,"Mombuca",0,0,14,0,0,0,0,391,0,0,12,0,0,0,0
"2810",3529005,"Marília",0,0,0,1402,0,0,0,0,0,0,435,0,41394,0,0
"2811",2906709,"Cândido Sales",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"2812",3519204,"Iacri",0,276,0,0,0,0,0,0,0,0,0,0,0,0,0
"2813",3537701,"Piacatu",0,388,0,0,0,0,0,98,0,0,13,0,0,0,0
"2814",3543808,"Rinópolis",0,0,0,0,10,0,0,0,0,0,11,0,0,0,0
"2815",3555000,"Tupã",0,0,0,0,0,0,0,4235,0,1,98,0,0,0,0
"2816",3519402,"Ibirá",0,346,0,0,0,0,0,390,0,1,31,0,0,0,0
"2817",3540804,"Potirendaba",0,3,0,0,0,0,0,0,0,1,29,0,0,0,0
"2818",3200706,"Atilio Vivacqua",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"2819",3201209,"Cachoeiro de Itapemirim",0,0,0,2,0,0,0,0,0,69,0,0,969,1,0
"2820",3201407,"Castelo",0,0,0,0,0,0,0,1115,0,0,0,0,0,0,0
"2821",3202801,"Itapemirim",0,0,10,0,0,0,0,477,0,0,0,0,0,0,0
"2822",3203320,"Marataízes",0,0,180,0,0,0,0,1381,0,0,0,0,0,0,0
"2823",3203403,"Mimoso do Sul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2824",3203809,"Muqui",0,0,2,0,0,0,0,140,0,0,1,0,0,0,0
"2825",3204401,"Rio Novo do Sul",0,0,2,0,0,0,0,215,0,0,0,0,0,0,0
"2826",3205036,"Vargem Alta",0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
"2827",3104601,"Astolfo Dutra",0,0,0,0,0,0,0,394,0,3,0,0,0,2,0
"2828",3115300,"Cataguases",0,0,0,0,0,0,0,3127,0,11,8,0,0,0,0
"2829",3116001,"Chalé",0,56,3,0,0,0,0,41,0,6,0,0,0,0,0
"2830",3119609,"Coronel Pacheco",0,50,1,0,0,0,0,84,0,6,0,0,0,1,0
"2831",3122009,"Divino",0,0,0,0,0,0,0,59,0,18,0,0,0,0,0
"2832",3124203,"Espera Feliz",0,0,0,0,0,0,0,148,0,0,0,0,0,1,0
"2833",3124906,"Eugenópolis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2834",3137700,"Lajinha",330,0,0,0,0,0,0,97,0,14,0,0,0,0,0
"2835",3139508,"Manhumirim",0,0,0,0,0,95,0,218,0,0,1,0,0,0,0
"2836",3140803,"Matias Barbosa",0,0,0,0,0,0,0,0,0,1034,2,0,0,0,0
"2837",3142205,"Miraí",25,0,2,0,0,0,0,373,0,5,0,0,0,2,0
"2838",3143906,"Muriaé",0,0,0,0,0,0,0,5876,0,30,6,0,0,3,0
"2839",3155801,"Rio Pomba",0,0,2,0,0,0,0,959,0,2,1,0,0,1,0
"2840",3157906,"Santa Margarida",0,0,4,0,0,0,0,74,0,12,0,0,0,0,15
"2841",3169000,"Tocantins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2842",3169901,"Ubá",0,0,1867,0,0,0,0,3697,0,0,6,0,0,0,0
"2843",3200102,"Afonso Cláudio",0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"2844",3200201,"Alegre",0,0,0,0,0,0,0,868,0,3,0,0,0,0,0
"2845",3202009,"Dores do Rio Preto",0,0,1,0,0,0,0,35,0,11,0,0,0,0,0
"2846",3202454,"Ibatiba",0,207,0,0,0,0,0,90,0,15,0,0,0,0,0
"2847",3202553,"Ibitirama",0,1,0,0,0,0,0,25,0,11,0,0,0,0,0
"2848",3202603,"Iconha",643,0,3,0,0,0,0,454,0,1,0,0,0,1,0
"2849",3203007,"Iúna",0,0,0,0,0,0,0,172,0,15,0,0,0,0,0
"2850",3203106,"Jerônimo Monteiro",0,0,3,0,0,0,0,322,0,0,0,0,0,0,0
"2851",3203700,"Muniz Freire",0,0,0,0,0,0,0,130,0,30,0,0,0,0,0
"2852",3205069,"Venda Nova do Imigrante",0,0,5,0,0,0,0,673,0,12,3,0,0,1,0
"2853",3304102,"Porciúncula",0,36,1595,0,0,0,0,294,0,1,0,0,0,0,0
"2854",2106102,"Loreto",12,0,0,0,0,0,0,38,0,4,0,0,0,0,0
"2855",3104452,"Aricanduva",0,10,1,0,0,0,0,0,0,1,0,0,0,0,0
"2856",3112307,"Capelinha",0,0,5,0,0,1,0,0,0,0,0,0,0,0,0
"2857",3141801,"Minas Novas",36,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"2858",3149101,"Pedralva",0,0,1,0,8,0,0,0,0,0,0,0,0,0,0
"2859",3500600,"Águas de São Pedro",0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
"2860",3516101,"Florínia",0,0,0,0,8,0,0,89,0,0,0,0,0,0,0
"2861",2904605,"Brumado",0,0,0,0,0,1,0,0,0,4,4,0,0,2,0
"2862",2905008,"Caculé",0,0,0,0,0,0,0,41,1631,0,0,0,0,0,0
"2863",2905206,"Caetité",0,0,0,0,0,0,0,254,1335,1,4,0,0,0,0
"2864",2101004,"Arari",0,0,1,0,0,0,0,175,0,5,0,0,0,1,0
"2865",3538600,"Piracaia",0,0,0,0,0,0,0,1623,0,1,60,0,0,0,0
"2866",3547007,"Santa Maria da Serra",0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
"2867",3554706,"Torrinha",0,0,0,0,0,0,0,629,0,0,20,0,0,0,0
"2868",3131802,"Itabirinha",0,0,6,0,0,0,0,92,0,13,0,0,0,0,0
"2869",3162575,"São João do Manteninha",0,0,3,0,0,0,0,44,0,0,0,0,0,0,0
"2870",3140001,"Mariana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2871",1301308,"Codajás",0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"2872",2109239,"Presidente Médici",6,0,4,0,0,0,0,33,0,0,0,0,0,0,0
"2873",3109303,"Buritis",0,0,5,0,0,0,0,113,0,18,0,0,1,0,0
"2874",3136603,"Nova União",0,0,0,0,0,0,0,120,0,2,0,0,0,0,0
"2875",1300029,"Alvarães",1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"2876",1300060,"Amaturá",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2877",1300086,"Anamã",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"2878",1300102,"Anori",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"2879",1300144,"Apuí",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2880",1300201,"Atalaia do Norte",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"2881",1300409,"Barcelos",2,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"2882",1300508,"Barreirinha",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"2883",1300607,"Benjamin Constant",0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
"2884",1300631,"Beruri",1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"2885",1300680,"Boa Vista do Ramos",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"2886",1300706,"Boca do Acre",0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
"2887",1300839,"Caapiranga",1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"2888",1300904,"Canutama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2889",1301001,"Carauari",0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
"2890",1301100,"Careiro",0,0,1,0,0,0,0,119,0,0,0,0,0,0,0
"2891",1301159,"Careiro da Várzea",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"2892",1301407,"Eirunepé",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
"2893",1301506,"Envira",1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"2894",1301605,"Fonte Boa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2895",1301654,"Guajará",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"2896",1301803,"Ipixuna",1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"2897",1301852,"Iranduba",215,40,0,1465,0,0,0,39,0,0,0,0,0,0,0
"2898",1301951,"Itamarati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2899",1302108,"Japurá",0,0,0,0,12,0,0,4,0,0,0,0,0,0,0
"2900",1302207,"Juruá",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2901",1302306,"Jutaí",1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"2902",1302405,"Lábrea",0,264,0,0,0,0,0,1,0,0,0,0,0,0,0
"2903",1302553,"Manaquiri",0,0,0,0,0,0,0,67,0,0,0,0,0,0,0
"2904",1302801,"Maraã",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"2905",1303007,"Nhamundá",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"2906",1303205,"Novo Airão",0,0,1,0,0,0,0,9,0,0,0,0,0,0,0
"2907",1303304,"Novo Aripuanã",0,0,1,0,0,0,0,9,0,0,0,0,0,0,0
"2908",1303403,"Parintins",0,0,1,0,0,0,0,57,0,0,0,0,0,1,0
"2909",1303502,"Pauini",0,396,0,0,0,0,0,6,0,0,0,0,0,0,0
"2910",1303536,"Presidente Figueiredo",57,0,1,0,0,0,0,1024,0,0,1,0,0,0,0
"2911",1303569,"Rio Preto da Eva",361,0,0,0,0,0,0,10,0,1,0,0,0,0,0
"2912",1303601,"Santa Isabel do Rio Negro",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2913",1303700,"Santo Antônio do Içá",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"2914",1303809,"São Gabriel da Cachoeira",11,0,0,0,0,0,0,17,0,5,0,0,0,0,0
"2915",1303908,"São Paulo de Olivença",4,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"2916",1303957,"São Sebastião do Uatumã",0,0,1,0,0,0,0,132,0,1,0,0,0,0,0
"2917",1304062,"Tabatinga",11,0,3,0,0,0,0,40,0,0,1,0,0,0,0
"2918",1304104,"Tapauá",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"2919",1304203,"Tefé",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
"2920",1304237,"Tonantins",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"2921",1304260,"Uarini",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"2922",1304401,"Urucurituba",3,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"2923",3108107,"Bonfim",16,0,0,0,0,0,0,84,0,0,0,0,0,0,0
"2924",1400233,"Caroebe",7,0,2,0,0,0,0,37,0,6,0,0,0,0,0
"2925",1400506,"São João da Baliza",0,0,2,0,0,0,0,143,0,0,0,0,0,0,0
"2926",1400605,"São Luiz",0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
"2927",1500107,"Abaetetuba",0,0,0,0,0,0,0,499,0,0,0,0,0,0,0
"2928",1500206,"Acará",13,4,2,0,0,0,0,98,0,10,0,0,0,0,0
"2929",1500305,"Afuá",0,103,223,0,0,0,0,1,0,0,0,0,0,0,0
"2930",1500347,"Água Azul do Norte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2931",1500404,"Alenquer",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"2932",1500503,"Almeirim",0,556,383,0,0,0,0,6,0,0,0,0,0,0,0
"2933",1500701,"Anajás",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2934",1500859,"Anapu",0,0,0,0,0,0,0,36,0,0,1,0,0,0,0
"2935",1500909,"Augusto Corrêa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2936",1500958,"Aurora do Pará",0,8,3,0,0,0,0,57,0,1,0,0,0,0,0
"2937",1501006,"Aveiro",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2938",1501105,"Bagre",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2939",1501204,"Baião",0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
"2940",1501303,"Barcarena",0,0,0,2159,0,0,0,1222,0,119,4,0,0,0,0
"2941",2700805,"Belém",0,0,0,0,0,0,0,9,0,1,0,0,0,0,0
"2942",2501906,"Belém",0,1,0,0,0,0,0,132,0,0,0,0,0,0,0
"2943",1501451,"Belterra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2944",1501576,"Bom Jesus do Tocantins",0,0,1,0,8,0,0,82,0,0,0,0,0,0,0
"2945",2904050,"Bonito",741,0,0,0,0,0,0,26,0,1,2,0,0,0,0
"2946",1501600,"Bonito",0,0,0,0,0,0,0,23,0,2,0,0,0,0,0
"2947",2602308,"Bonito",0,0,0,0,0,0,0,95,0,0,0,0,0,0,0
"2948",1501709,"Bragança",0,0,0,0,0,0,0,1343,0,4,0,0,0,0,0
"2949",1501725,"Brasil Novo",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"2950",1501782,"Breu Branco",0,0,1,0,13,0,0,8,0,0,0,0,0,0,0
"2951",1501808,"Breves",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"2952",1501907,"Bujaru",13,1,1,0,0,0,0,88,0,1,0,0,0,0,0
"2953",1501956,"Cachoeira do Piriá",115,0,15,0,0,0,0,168,0,0,0,0,0,0,0
"2954",1502004,"Cachoeira do Arari",0,0,0,0,0,0,0,56,0,0,0,0,0,0,0
"2955",1502103,"Cametá",0,1,511,0,0,0,0,3,0,0,0,0,0,0,0
"2956",1502202,"Capanema",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2957",1502301,"Capitão Poço",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
"2958",1502400,"Castanhal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2959",1502509,"Chaves",0,104,146,0,0,0,0,1,0,0,0,0,0,0,0
"2960",1502608,"Colares",8,0,1,0,0,0,0,33,0,0,0,0,0,0,0
"2961",1502707,"Conceição do Araguaia",0,0,1,0,0,0,0,65,0,0,4,0,0,0,0
"2962",1502756,"Concórdia do Pará",14,6,0,0,0,0,0,0,0,1,0,0,0,0,0
"2963",1502772,"Curionópolis",0,0,1,0,13,0,0,166,0,1,0,0,0,0,0
"2964",1502806,"Curralinho",6,0,0,0,0,0,0,82,0,0,0,0,0,0,0
"2965",1502855,"Curuá",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2966",1502905,"Curuçá",0,18,0,0,0,0,0,72,0,0,0,0,0,0,0
"2967",1502939,"Dom Eliseu",0,0,6,0,0,0,0,136,0,2,1,0,0,0,0
"2968",1502954,"Eldorado do Carajás",0,0,0,0,23,0,0,61,0,0,1,0,0,0,0
"2969",1503002,"Faro",6,20,0,0,0,0,0,6,0,0,0,0,0,0,0
"2970",1503044,"Floresta do Araguaia",1,0,0,0,0,0,0,1,0,4,0,0,0,0,0
"2971",1503077,"Garrafão do Norte",0,0,0,0,0,0,0,77,0,3,0,0,0,0,0
"2972",1503093,"Goianésia do Pará",0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
"2973",1503101,"Gurupá",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2974",1503200,"Igarapé-Açu",0,0,0,0,0,0,0,127,0,3,0,0,0,0,0
"2975",1503309,"Igarapé-Miri",30,0,3,0,0,0,0,109,0,3,0,0,0,0,0
"2976",1503408,"Inhangapi",0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
"2977",1503457,"Ipixuna do Pará",0,0,4,0,0,0,0,204,0,0,0,0,0,0,0
"2978",1503507,"Irituia",0,0,0,0,0,0,0,41,0,17,0,0,0,0,0
"2979",1503705,"Itupiranga",0,22,1,0,9,0,0,55,0,8,0,0,0,0,0
"2980",1503754,"Jacareacanga",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2981",1503804,"Jacundá",0,0,1,0,13,0,0,122,0,0,2,0,0,0,0
"2982",1503903,"Juruti",11,0,2,0,0,0,0,10,0,0,1,0,0,0,0
"2983",1504000,"Limoeiro do Ajuru",0,0,0,0,0,0,0,28,0,2,0,0,0,0,0
"2984",1504059,"Mãe do Rio",0,0,2,0,0,0,0,287,0,0,1,0,0,0,0
"2985",1504109,"Magalhães Barata",8,0,0,0,0,0,0,24,0,1,0,0,0,0,0
"2986",1504208,"Marabá",0,0,0,0,0,0,0,4292,0,39,25,0,0,0,0
"2987",1504307,"Maracanã",16,0,0,0,0,0,0,99,0,2,0,0,0,0,0
"2988",1504406,"Marapanim",99,0,0,0,0,0,0,95,0,1,0,0,0,0,0
"2989",1504422,"Marituba",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"2990",1504455,"Medicilândia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2991",1504505,"Melgaço",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2992",1504604,"Mocajuba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2993",1504703,"Moju",0,73,0,0,0,0,0,204,0,5,0,0,0,0,0
"2994",1504752,"Mojuí dos Campos",108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2995",1504802,"Monte Alegre",0,0,2,0,0,0,0,3,0,0,0,0,0,0,0
"2996",2407807,"Monte Alegre",0,0,0,0,0,0,0,56,0,4,0,0,0,0,0
"2997",1504901,"Muaná",0,0,0,0,0,0,0,86,0,46,0,0,0,0,0
"2998",1504950,"Nova Esperança do Piriá",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"2999",1504976,"Nova Ipixuna",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"3000",1505007,"Nova Timboteua",0,0,0,0,0,0,0,49,0,3,0,0,0,0,0
"3001",1505064,"Novo Repartimento",0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
"3002",1505106,"Óbidos",0,0,0,0,0,0,0,5,0,1,1,0,0,0,0
"3003",1505205,"Oeiras do Pará",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"3004",1505304,"Oriximiná",0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
"3005",1505403,"Ourém",250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3006",1505437,"Ourilândia do Norte",0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
"3007",1505502,"Paragominas",0,0,13,0,0,0,0,1530,0,0,0,0,0,0,0
"3008",1505536,"Parauapebas",0,0,0,0,0,0,0,3410,0,0,3,0,0,0,0
"3009",1505551,"Pau D'Arco",0,0,0,0,7,44,0,0,0,0,0,0,0,0,0
"3010",1505601,"Peixe-Boi",0,0,0,0,0,0,0,56,0,4,0,0,0,0,0
"3011",1505635,"Piçarra",2,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"3012",1505650,"Placas",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3013",1505700,"Ponta de Pedras",0,0,1,0,0,0,0,75,0,91,0,0,0,0,0
"3014",1505809,"Portel",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"3015",1505908,"Porto de Moz",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"3016",1506005,"Prainha",1,235,0,0,0,0,0,1,0,0,0,0,0,0,0
"3017",1506104,"Primavera",0,0,0,0,0,0,0,116,0,0,0,0,0,0,0
"3018",2311603,"Redenção",0,0,0,0,0,0,0,130,0,2,0,0,0,0,0
"3019",1506138,"Redenção",0,0,0,0,0,0,0,261,0,3,5,0,0,0,0
"3020",1506161,"Rio Maria",0,0,2,0,0,0,0,67,0,0,0,0,0,0,0
"3021",1506187,"Rondon do Pará",708,0,6,0,0,0,0,118,0,0,3,0,0,0,0
"3022",1506195,"Rurópolis",203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3023",1506203,"Salinópolis",0,0,0,0,0,0,0,160,0,0,1,0,0,0,0
"3024",1506302,"Salvaterra",6,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"3025",1506351,"Santa Bárbara do Pará",0,0,4,478,0,0,0,224,0,0,0,0,0,0,0
"3026",1506401,"Santa Cruz do Arari",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3027",1506500,"Santa Izabel do Pará",0,0,5,0,0,0,0,776,0,0,0,0,0,0,0
"3028",1506559,"Santa Luzia do Pará",0,0,0,0,0,0,0,218,0,0,0,0,0,0,0
"3029",1506583,"Santa Maria das Barreiras",0,80,0,0,0,0,0,1,0,0,0,0,0,0,0
"3030",1506609,"Santa Maria do Pará",0,0,2,0,0,0,0,403,0,1,0,0,0,0,0
"3031",1506708,"Santana do Araguaia",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3032",1506807,"Santarém",0,0,46,0,0,0,0,1800,0,0,17,0,0,1,0
"3033",1506906,"Santarém Novo",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"3034",1507003,"Santo Antônio do Tauá",0,0,1,0,0,0,0,306,0,1,0,0,0,0,0
"3035",1507102,"São Caetano de Odivelas",9,0,0,0,8,0,0,95,0,3,0,0,0,0,0
"3036",1507151,"São Domingos do Araguaia",29,0,0,0,25,0,0,4,0,7,0,0,0,0,0
"3037",1507201,"São Domingos do Capim",0,0,0,0,0,0,0,36,0,8,0,0,0,0,0
"3038",1507300,"São Félix do Xingu",1834,0,44,0,0,0,0,2,0,0,0,0,0,0,0
"3039",1507409,"São Francisco do Pará",0,14,0,0,0,0,0,32,0,4,0,0,0,0,0
"3040",1507466,"São João da Ponta",4,0,1,0,0,0,0,17,0,3,0,0,0,0,0
"3041",1507474,"São João de Pirabas",0,0,0,0,0,0,0,77,0,5,0,0,0,0,0
"3042",1507508,"São João do Araguaia",4,0,0,0,0,0,0,2,0,1,0,0,0,0,0
"3043",1507607,"São Miguel do Guamá",0,0,0,0,0,0,0,348,0,0,0,0,0,0,0
"3044",1507706,"São Sebastião da Boa Vista",0,0,2,0,0,0,0,37,0,143,0,0,0,0,0
"3045",1507805,"Senador José Porfírio",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"3046",1507904,"Soure",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3047",1507953,"Tailândia",0,0,1,0,0,0,0,116,0,1,2,0,0,0,0
"3048",1507961,"Terra Alta",3,24,1,0,0,0,0,26,0,0,0,0,0,0,0
"3049",1507979,"Terra Santa",7,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"3050",1508001,"Tomé-Açu",8,0,0,0,0,0,0,27,0,22,3,0,0,0,0
"3051",1508035,"Tracuateua",17,142,0,0,0,0,0,49,0,5,0,0,0,0,0
"3052",1508050,"Trairão",1,0,0,0,7,0,0,4,0,0,0,0,0,0,0
